City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
0,Marquette,US,46.5333,-87.6335,22.68,49,94,9.51
1,Albany,US,42.6001,-73.9662,23.09,77,100,1.01
2,Butaritari,KI,3.0707,172.7902,80.85,65,100,13.4
3,Iquique,CL,-20.2208,-70.1431,73.26,66,9,9.04
4,Rikitea,PF,-23.1203,-134.9692,77.16,70,100,6.53
5,Tuatapere,NZ,-46.1333,167.6833,59.83,77,100,1.83
6,Aktash,RU,50.3,87.7333,-5.15,82,89,4.85
7,Menongue,AO,-14.6585,17.691,69.13,76,88,4.03
8,Tasiilaq,GL,65.6145,-37.6368,15.03,63,100,8.21
9,Rudnogorsk,RU,57.2639,103.7519,6.44,97,99,4.25
10,Jamestown,US,42.097,-79.2353,24.08,52,1,4.0
11,Pevek,RU,69.7008,170.3133,29.07,72,95,28.83
12,Cidreira,BR,-30.1811,-50.2056,79.81,76,0,12.71
13,Punta Arenas,CL,-53.15,-70.9167,50.02,49,75,11.5
14,Xuddur,SO,4.1213,43.8894,80.74,35,47,8.61
15,Atuona,PF,-9.8,-139.0333,78.64,68,23,18.68
16,Hasaki,JP,35.7333,140.8333,27.0,63,0,9.91
17,Bristol,US,41.8334,-71.1662,32.09,70,90,5.99
18,Fortuna,US,40.5982,-124.1573,52.66,92,75,3.0
19,Nanortalik,GL,60.1432,-45.2371,33.39,90,100,30.91
20,Griffith,US,41.5284,-87.4237,23.11,66,1,1.99
21,Thompson,CA,55.7435,-97.8558,-21.84,76,40,10.36
22,Prado,BR,-17.3411,-39.2208,80.19,72,43,9.75
23,Noshiro,JP,40.2039,140.0242,29.95,72,100,20.67
24,Cabo San Lucas,MX,22.8909,-109.9124,76.6,72,4,5.01
25,Kinston,US,35.2627,-77.5816,44.51,93,90,16.11
26,Sokolo,ML,14.7328,-6.1219,77.79,16,0,8.79
27,Coron,PH,11.9986,120.2043,75.88,78,96,8.52
28,Mataura,NZ,-46.1927,168.8643,59.49,72,100,1.05
29,Carnarvon,AU,-24.8667,113.6333,75.27,78,3,18.41
30,East London,ZA,-33.0153,27.9116,72.54,78,0,13.8
31,Chokurdakh,RU,70.6333,147.9167,-19.39,99,100,5.1
32,Hilo,US,19.7297,-155.09,79.61,78,93,3.0
33,Dhidhdhoo,MV,6.8833,73.1,82.22,76,98,8.99
34,Mabaruma,GY,8.2,-59.7833,82.4,69,40,11.5
35,Georgetown,MY,5.4112,100.3354,79.95,80,20,0.0
36,Glenwood Springs,US,39.5505,-107.3248,36.63,79,1,11.5
37,Carman,CA,49.4992,-98.0016,2.71,78,62,6.91
38,Vanderhoof,CA,54.0166,-124.0198,-9.8,96,100,10.11
39,Upernavik,GL,72.7868,-56.1549,-9.04,91,22,5.93
40,Sistranda,NO,63.7256,8.834,34.9,77,100,11.88
41,Kholmy,UA,51.871,32.6006,28.87,93,100,14.97
42,Faanui,PF,-16.4833,-151.75,80.31,74,100,12.33
43,Bredasdorp,ZA,-34.5322,20.0403,65.28,72,100,4.61
44,Magalia,US,39.8121,-121.5783,42.22,90,100,4.0
45,Spornoye,RU,50.8448,37.2913,35.62,100,100,12.17
46,Kavieng,PG,-2.5744,150.7967,80.31,80,100,7.27
47,Dunedin,NZ,-45.8742,170.5036,61.34,67,100,1.5
48,Touros,BR,-5.1989,-35.4608,85.1,67,94,13.62
49,Souillac,MU,-20.5167,57.5167,79.18,78,75,11.5
50,Bluff,NZ,-46.6,168.3333,59.81,78,100,3.24
51,Nikolskoye,RU,59.7035,30.7861,21.4,95,100,6.69
52,Mahebourg,MU,-20.4081,57.7,79.09,78,75,11.5
53,Sur,OM,22.5667,59.5289,76.19,73,99,15.68
54,Saint-Augustin,CA,51.226,-58.6502,3.2,74,0,17.74
55,Guadalajara,MX,20.6667,-103.3333,77.83,27,0,1.52
56,Sao Filipe,CV,14.8961,-24.4956,75.31,61,5,6.55
57,Chulman,RU,56.8479,124.9104,-46.53,100,73,1.7
58,Port Alfred,ZA,-33.5906,26.891,70.5,90,74,17.07
59,Provideniya,RU,64.3833,-173.3,6.51,97,17,2.71
60,Candelaria,PH,13.9311,121.4233,74.39,87,100,7.49
61,Severo-Kurilsk,RU,50.6789,156.125,28.18,76,100,23.91
62,Gigante,CO,2.3868,-75.5453,85.08,59,80,4.72
63,Kapaa,US,22.0752,-159.319,71.58,100,90,6.91
64,Xinzhi,CN,36.4989,111.7047,35.64,33,6,2.55
65,Budhlada,IN,29.9333,75.5667,56.08,41,100,3.44
66,Itarema,BR,-2.9248,-39.9167,84.29,67,45,16.93
67,Ushuaia,AR,-54.8,-68.3,51.42,43,75,29.93
68,Honningsvag,NO,70.9821,25.9704,22.42,70,100,30.27
69,Rio Gallegos,AR,-51.6226,-69.2181,51.85,66,90,6.91
70,Young,UY,-32.6833,-57.6333,100.94,21,100,6.13
71,Vaini,TO,-21.2,-175.2,78.96,94,90,20.71
72,Muros,ES,42.7762,-9.0603,59.85,91,98,23.47
73,Arraial Do Cabo,BR,-22.9661,-42.0278,85.96,66,75,12.66
74,Junin,AR,-34.5838,-60.9433,97.45,27,35,3.91
75,Puerto Ayora,EC,-0.7393,-90.3518,80.56,75,100,9.8
76,Hermanus,ZA,-34.4187,19.2345,65.89,73,100,8.01
77,Port Elizabeth,ZA,-33.918,25.5701,71.1,83,75,6.91
78,Madang,PG,-5.2246,145.7966,75.47,89,98,6.96
79,Mar Del Plata,AR,-38.0023,-57.5575,78.82,69,0,5.99
80,Khani,GE,41.9563,42.9566,29.77,84,41,6.51
81,Dzilam Gonzalez,MX,21.2833,-88.9333,73.09,70,100,11.3
82,Saldanha,ZA,-33.0117,17.9442,66.25,78,100,22.3
83,Santa Fe,AR,-31.6333,-60.7,102.74,30,97,1.01
84,Ketchikan,US,55.3422,-131.6461,30.18,84,100,7.61
85,New Norfolk,AU,-42.7826,147.0587,56.7,74,100,1.3
86,Goderich,CA,43.7501,-81.7165,23.92,79,100,12.66
87,Emba,KZ,48.8264,58.1442,7.18,98,95,8.75
88,Kaitangata,NZ,-46.2817,169.8464,59.88,72,100,2.57
89,Prainha,BR,-1.8,-53.48,82.69,78,84,2.3
90,Padang,ID,-0.9492,100.3543,76.35,89,30,4.14
91,Oranjemund,NA,-28.55,16.4333,62.62,87,92,10.78
92,Ponta Do Sol,PT,32.6667,-17.1,70.0,23,6,0.74
93,Busselton,AU,-33.65,115.3333,58.89,85,12,13.44
94,Chuy,UY,-33.6971,-53.4616,89.87,45,0,15.99
95,Victoria,HK,22.2855,114.1577,65.95,79,6,5.01
96,Avarua,CK,-21.2078,-159.775,80.65,74,40,16.11
97,Udachnyy,RU,66.4167,112.4,-46.55,80,67,1.57
98,Mount Gambier,AU,-37.8333,140.7667,57.11,62,90,11.5
99,Saint Anthony,US,45.0205,-93.218,27.12,71,100,1.01
100,Sidi Ali,DZ,36.0998,0.4206,56.12,55,5,0.81
101,Arbuzynka,UA,47.9097,31.3196,41.81,88,100,17.56
102,Kodiak,US,57.79,-152.4072,16.84,73,100,23.06
103,Vidim,RU,56.4088,103.1106,11.95,96,99,6.26
104,Cherskiy,RU,68.75,161.3,23.58,83,100,11.43
105,Berdigestyakh,RU,62.0989,126.6992,-43.47,100,89,1.95
106,Lasa,IT,46.6166,10.7002,36.34,74,81,2.86
107,Coihaique,CL,-45.5752,-72.0662,54.21,71,90,4.61
108,Tomigusuku,JP,26.185,127.675,60.57,77,75,1.14
109,Tramore,IE,52.1624,-7.1524,48.09,87,40,3.0
110,Ceuta,ES,35.8903,-5.3075,55.51,74,6,3.69
111,Esperance,AU,-33.8667,121.9,64.24,84,30,11.25
112,Troitskoye,RU,52.9821,84.6757,23.09,84,100,6.13
113,Acapulco,MX,16.8634,-99.8901,84.72,58,0,8.86
114,San Patricio,US,28.017,-97.5169,54.88,24,0,3.06
115,Tuktoyaktuk,CA,69.4541,-133.0374,-22.0,76,20,10.36
116,Bandarbeyla,SO,9.4942,50.8122,77.99,82,31,6.04
117,Hobart,AU,-42.8794,147.3294,57.06,82,90,1.01
118,Mitsamiouli,KM,-11.3847,43.2844,84.49,70,20,5.75
119,Save,BJ,8.0425,2.486,89.46,16,77,2.35
120,Marsa Matruh,EG,31.3525,27.2453,59.2,82,40,8.05
121,Jiwani,PK,25.05,61.7417,74.73,83,20,17.07
122,Te Anau,NZ,-45.4167,167.7167,58.84,83,100,0.38
123,Asau,RO,46.4333,26.4,48.96,63,39,16.44
124,Baykit,RU,61.67,96.37,-8.43,100,98,1.74
125,Avera,US,33.194,-82.5271,54.91,54,1,7.96
126,Xining,CN,36.6167,101.7667,21.42,39,8,1.07
127,Kysyl-Syr,RU,63.8986,122.7617,-46.71,100,94,1.36
128,Huarmey,PE,-10.0681,-78.1522,74.57,75,50,10.69
129,Sainte-Maxime,FR,43.3,6.6333,58.95,62,100,8.63
130,Barrow,US,71.2906,-156.7887,-23.75,99,26,7.92
131,Longyearbyen,SJ,78.2186,15.6401,3.04,60,60,20.71
132,Faya,SA,18.3851,42.4509,54.12,86,96,6.08
133,Mayo,US,38.8876,-76.5119,31.37,94,100,8.99
134,San Juan,AR,-31.5375,-68.5364,93.92,18,0,7.52
135,Matara,LK,5.9485,80.5353,74.71,88,77,8.19
136,Port Hedland,AU,-20.3167,118.5667,84.25,79,94,5.75
137,Gat,IL,31.61,34.7642,56.39,100,0,4.92
138,Svetlogorsk,BY,52.6333,29.7333,34.68,98,100,8.08
139,Cape Town,ZA,-33.9258,18.4232,66.61,69,0,4.0
140,Komsomolskiy,UZ,40.4272,71.7189,39.92,45,100,2.3
141,Sechura,PE,-5.5569,-80.8222,79.83,56,96,13.47
142,Sangar,RU,63.9242,127.4739,-45.26,97,100,4.47
143,Hithadhoo,MV,-0.6,73.0833,82.27,73,14,5.99
144,Port Macquarie,AU,-31.4333,152.9167,69.69,94,90,9.22
145,Sinnamary,GF,5.3833,-52.95,80.22,71,29,12.48
146,Araouane,ML,18.9048,-3.5265,67.14,18,0,9.69
147,Leningradskiy,RU,69.3833,178.4167,31.55,72,100,10.8
148,Bubaque,GW,11.2833,-15.8333,80.28,54,100,10.47
149,Lompoc,US,34.6391,-120.4579,62.13,69,2,5.99
150,Vila Real,PT,41.3006,-7.7441,52.12,90,100,3.4
151,Tomra,NO,62.5833,6.9333,36.18,84,63,9.44
152,Lavrentiya,RU,65.5833,-171.0,-1.91,99,36,2.37
153,Russell,US,32.3502,-85.1999,42.06,72,6,11.32
154,Katsuura,JP,35.1333,140.3,47.19,66,1,20.58
155,Humaita,BR,-7.5061,-63.0208,75.38,95,100,2.33
156,Batagay,RU,67.6333,134.6333,-34.6,96,100,2.62
157,Kutum,SD,14.2,24.6667,57.38,35,98,13.27
158,Genhe,CN,50.7833,121.5167,-27.08,100,5,1.72
159,Saint George,US,37.1041,-113.5841,51.53,40,0,3.0
160,Khatanga,RU,71.9667,102.5,-55.8,99,53,3.94
161,Barcelos,PT,41.5388,-8.6151,58.28,85,100,11.07
162,Sao Joao Da Barra,BR,-21.6403,-41.0511,80.69,87,100,14.9
163,Tanda,IN,26.55,82.65,53.98,57,0,5.5
164,Ankara,TR,39.9199,32.8543,39.2,74,100,3.0
165,Thohoyandou,ZA,-22.9456,30.485,72.54,73,0,2.84
166,Makakilo City,US,21.3469,-158.0858,69.55,88,90,0.0
167,Leon,MX,21.1167,-101.6667,71.82,29,0,5.59
168,Aleksandrovsk-Sakhalinskiy,RU,50.8975,142.1561,-5.94,97,100,14.36
169,Narva-Joesuu,EE,59.4589,28.0408,23.43,95,100,9.57
170,Kirkwall,GB,58.9848,-2.9587,37.45,75,40,21.85
171,Castro,BR,-24.7911,-50.0119,84.33,41,87,5.7
172,Abu Kamal,SY,34.4506,40.9171,46.89,33,0,8.19
173,Comodoro Rivadavia,AR,-45.8667,-67.5,78.66,13,6,43.73
174,Hami,CN,42.8,93.45,21.52,49,3,3.4
175,Marienburg,PL,54.0359,19.0266,44.26,81,87,13.11
176,Aden,YE,12.7794,45.0367,77.85,75,5,11.32
177,Husavik,IS,66.0449,-17.3389,28.31,88,100,20.02
178,Natal,BR,-5.795,-35.2094,86.22,70,75,17.27
179,Hirara,JP,24.8,125.2833,68.56,72,100,14.7
180,Walvis Bay,NA,-22.9575,14.5053,63.55,72,0,2.3
181,Lagoa,PT,39.05,-27.9833,56.64,55,5,11.9
182,Airai,TL,-8.9266,125.4092,61.34,95,100,1.32
183,Malayal,PH,7.208,121.942,76.8,82,100,3.0
184,Swellendam,ZA,-34.0226,20.4417,62.98,70,100,7.94
185,Korla,CN,41.7597,86.1469,19.47,74,11,4.54
186,Saint-Louis,SN,16.3333,-15.0,77.83,11,80,8.41
187,Hofn,IS,64.2539,-15.2082,30.22,64,20,31.07
188,El Ocotito,MX,17.25,-99.5667,89.89,29,0,2.8
189,Nushki,PK,29.5542,66.0215,55.58,74,100,10.27
190,Bambous Virieux,MU,-20.3428,57.7575,79.05,78,75,11.5
191,Tamandare,BR,-8.7597,-35.1047,82.49,66,22,9.82
192,Sao Felix Do Xingu,BR,-6.6447,-51.995,73.31,92,100,2.59
193,Hay River,CA,60.8156,-115.7999,-27.42,68,75,12.66
194,Marfino,RU,55.7028,37.3822,17.85,86,90,6.71
195,Naze,JP,28.3667,129.4833,56.41,64,1,8.57
196,Antalaha,MG,-14.9003,50.2788,76.87,84,82,2.8
197,Challapata,BO,-18.9,-66.7667,59.52,40,71,3.67
198,Izmir,TR,38.4622,27.0923,45.91,87,0,2.3
199,Esso,RU,55.9333,158.7,9.72,87,100,2.37
200,Manokwari,ID,-0.8667,134.0833,78.08,82,100,5.97
201,Tonota,BW,-21.4833,27.4833,79.99,54,71,15.68
202,Berlevag,NO,70.8578,29.0864,15.75,67,0,17.27
203,Bengkulu,ID,-3.8004,102.2655,75.29,89,100,3.06
204,Flinders,AU,-34.5833,150.8552,69.21,85,51,1.01
205,Kuvshinovo,RU,57.0295,34.1725,9.91,98,100,4.18
206,Dikson,RU,73.5069,80.5464,-35.5,93,31,6.64
207,Slovenska Bistrica,SI,46.3928,15.5744,48.11,87,0,3.44
208,Baruun-Urt,MN,46.6806,113.2792,-5.21,92,12,4.7
209,Quatre Cocos,MU,-20.2078,57.7625,78.91,78,85,8.12
210,San Luis,AR,-33.295,-66.3356,95.41,22,45,16.42
211,Portland,US,45.5234,-122.6762,41.36,93,100,4.0
212,Polyarnyye Zori,RU,67.3661,32.4981,-7.08,100,99,2.53
213,Salme,NP,28.0369,85.0942,39.49,52,0,6.31
214,Sobolevo,RU,54.4299,31.8996,9.27,98,86,3.02
215,Qaanaaq,GL,77.484,-69.3632,-4.36,63,61,8.12
216,Tura,IN,25.5198,90.2201,55.76,69,0,2.55
217,Iroquois Falls,CA,48.7669,-80.6831,8.74,93,100,4.07
218,Gizo,SB,-8.103,156.8419,83.97,72,97,12.55
219,Isangel,VU,-19.55,169.2667,79.7,81,87,9.44
220,Margate,GB,51.3813,1.3862,50.88,84,100,3.0
221,Andreapol,RU,56.6513,32.2664,13.71,97,100,3.76
222,Grand Gaube,MU,-20.0064,57.6608,79.2,76,38,3.0
223,Saint-Francois,FR,46.4154,3.9054,52.68,76,0,6.91
224,Anton Lizardo,MX,19.05,-95.9833,72.21,63,83,25.81
225,Port Augusta,AU,-32.5,137.7667,61.21,66,0,13.56
226,Lorengau,PG,-2.0226,147.2712,81.61,76,100,11.32
227,Malkapur,IN,20.8833,76.2,69.71,56,2,3.13
228,Ormara,PK,25.2088,64.6357,72.45,62,52,7.67
229,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,82.29,67,28,10.65
230,Yulara,AU,-25.2406,130.9889,83.41,26,14,19.64
231,Thinadhoo,MV,0.5333,72.9333,81.03,76,43,2.75
232,Sisimiut,GL,66.9395,-53.6735,20.19,73,100,7.83
233,Half Moon Bay,US,37.4636,-122.4286,55.78,81,90,5.01
234,Bethel,US,41.3712,-73.414,30.56,69,100,1.01
235,San Felipe,VE,10.3399,-68.7425,86.0,46,14,10.56
236,Iracoubo,GF,5.4802,-53.2011,79.65,74,58,11.59
237,Zeya,RU,53.75,127.2667,-16.8,92,13,2.77
238,Raudeberg,NO,61.9875,5.1352,34.2,92,100,5.01
239,Road Town,VG,18.4167,-64.6167,84.24,61,20,9.22
240,Teseney,ER,15.11,36.6575,71.89,22,37,10.25
241,Saskylakh,RU,71.9167,114.0833,-52.4,100,64,2.8
242,Iqaluit,CA,63.7506,-68.5145,7.7,84,100,18.01
243,Pathein,MM,16.7833,94.7333,70.09,82,3,4.25
244,Tan An,VN,10.5333,106.4167,77.02,84,100,0.45
245,Yenagoa,NG,4.9247,6.2642,82.44,70,33,7.63
246,Shingu,JP,33.7333,135.9833,45.91,57,0,11.81
247,Novoalekseyevskaya,RU,44.8189,40.9339,36.37,71,100,4.72
248,Karratha,AU,-20.7377,116.8463,85.05,44,46,13.44
249,Luis Correia,BR,-2.8792,-41.6669,83.23,74,94,12.59
250,Muromtsevo,RU,56.3724,75.2418,16.27,92,100,9.82
251,Pisco,PE,-13.7,-76.2167,76.01,77,9,7.74
252,Bay City,US,43.5945,-83.8889,27.16,63,1,8.99
253,Callaway,US,30.153,-85.5699,43.92,65,90,13.8
254,Shimoda,JP,34.6667,138.95,43.11,63,0,28.45
255,Ishigaki,JP,24.3448,124.1572,70.21,69,100,16.96
256,Cassilandia,BR,-19.1133,-51.7342,84.29,63,28,5.75
257,Shu,KZ,43.5983,73.7614,34.05,80,100,4.61
258,Abu Samrah,SY,35.3029,37.1841,46.81,65,0,6.13
259,Bilibino,RU,68.0546,166.4372,12.52,94,100,4.0
260,Migori,KE,-1.0634,34.4731,68.23,80,100,1.95
261,Porto Walter,BR,-8.2686,-72.7439,90.09,46,100,4.41
262,Mandalgovi,MN,45.7625,106.2708,9.45,37,0,8.79
263,Anadyr,RU,64.75,177.4833,26.01,92,100,25.99
264,Sola,VU,-13.8833,167.55,82.69,75,100,11.43
265,Ilulissat,GL,69.2167,-51.1,26.62,46,75,13.8
266,Jalu,LY,29.0331,21.5482,58.59,68,0,1.99
267,Aklavik,CA,68.2191,-135.0107,-17.68,97,100,4.85
268,Ancud,CL,-41.8697,-73.8203,56.23,71,100,14.56
269,Indianola,US,41.3581,-93.5574,33.91,62,11,11.72
270,Fuerte Olimpo,PY,-21.0415,-57.8738,100.22,29,90,10.8
271,Bandarban,BD,22.1965,92.2262,56.77,86,0,1.95
272,Freetown,SL,8.484,-13.2299,80.38,72,100,8.01
273,Honiara,SB,-9.4333,159.95,77.49,86,40,7.85
274,Vao,NC,-22.6667,167.4833,78.51,80,86,19.3
275,Praia Da Vitoria,PT,38.7333,-27.0667,56.75,70,1,12.12
276,Luanda,AO,-8.8368,13.2343,77.65,84,98,7.63
277,Hurricane,US,37.1753,-113.2899,49.59,32,1,3.76
278,Sibu,MY,2.3,111.8167,74.03,98,100,0.45
279,Hambantota,LK,6.1241,81.1185,77.34,88,75,6.91
280,Filadelfia,US,39.9523,-75.1638,32.7,69,100,3.0
281,Nenjiang,CN,49.1833,125.2167,-22.7,89,31,1.61
282,Yellowknife,CA,62.456,-114.3525,-32.58,86,79,9.55
283,Fez,MA,34.0372,-4.9998,55.65,58,0,8.05
284,Vostok,RU,46.4856,135.8833,-13.29,99,100,3.29
285,Sabrum,IN,23.0,91.7319,56.88,72,0,2.75
286,Atar,MR,20.5169,-13.0499,72.03,17,7,10.09
287,Constitucion,CL,-35.3333,-72.4167,68.76,72,21,13.4
288,Geraldton,AU,-28.7667,114.6,70.21,88,90,13.8
289,Nipawin,CA,53.3668,-104.0009,-9.92,95,100,7.36
290,Tazovskiy,RU,67.4667,78.7,-14.13,97,100,14.83
291,Olga,RU,43.7444,135.2892,8.65,54,8,12.93
292,Vestmanna,FO,62.1564,-7.1664,34.72,80,75,58.7
293,Vero Beach,US,27.6386,-80.3973,75.02,45,1,4.0
294,Narasaraopet,IN,16.25,80.0667,66.69,92,6,2.64
295,Aripuana,BR,-9.1667,-60.6333,82.13,90,39,4.47
296,Kavaratti,IN,10.5669,72.642,81.84,70,8,7.61
297,Tecoanapa,MX,16.5167,-98.75,83.79,61,0,9.69
298,Camacha,PT,33.0833,-16.3333,65.53,77,0,3.44
299,Brownsburg,US,39.8434,-86.3978,31.87,70,40,3.0
300,Huamachuco,PE,-7.8,-78.0667,63.43,54,98,5.08
301,Luebo,CD,-5.35,21.4167,69.13,99,100,0.74
302,Alofi,NU,-19.0595,-169.9187,80.24,80,100,12.75
303,Ust-Barguzin,RU,53.45,108.9833,1.65,96,100,5.08
304,Arman,RU,59.7,150.1667,4.51,92,100,8.21
305,Socorro,US,31.6546,-106.3033,47.91,28,40,4.61
306,Olinda,BR,-8.0089,-34.8553,82.13,65,75,6.91
307,San Carlos De Bariloche,AR,-41.1456,-71.3082,57.56,80,100,20.04
308,Kaduna,NG,10.5222,7.4383,74.71,22,100,11.54
309,Luderitz,NA,-26.6481,15.1594,63.91,78,0,18.1
310,Kribi,CM,2.95,9.9167,79.79,81,79,6.82
311,Mattru,SL,7.6244,-11.8332,81.07,69,78,5.82
312,Porto Novo,BJ,6.4965,2.6036,82.24,73,68,6.91
313,Ayan,RU,56.45,138.1667,-13.58,80,56,8.3
314,Namibe,AO,-15.1961,12.1522,69.28,82,75,5.06
315,Rawson,AR,-43.3002,-65.1023,80.55,27,100,36.78
316,Vila Velha,BR,-20.3297,-40.2925,80.94,82,100,11.01
317,Alcudia,ES,39.8532,3.1214,55.69,84,48,6.22
318,Ranong,TH,9.9658,98.6348,74.77,89,22,5.32
319,Cairns,AU,-16.9167,145.7667,81.07,94,100,1.14
320,Chapais,CA,49.7834,-74.8492,0.84,84,100,6.8
321,Necochea,AR,-38.5473,-58.7368,85.03,35,93,13.82
322,Turayf,SA,31.6725,38.6637,44.08,41,0,1.57
323,Verkhoyansk,RU,67.5447,133.385,-37.28,97,100,1.95
324,Goedereede,NL,51.8175,3.9806,50.14,85,100,1.01
325,Mahibadhoo,MV,3.7833,72.9667,80.44,83,94,16.58
326,Gorebridge,GB,55.8459,-3.0456,35.26,77,100,4.88
327,Clyde River,CA,70.4692,-68.5914,-15.05,95,100,9.64
328,Henties Bay,NA,-22.116,14.2845,60.85,89,2,9.31
329,San Quintin,MX,30.4833,-115.95,60.44,49,100,8.66
